accountID,num_of_pymt,avg_pymt_amount,last_payment_date
5792754,6,82.3,2016-07-14
5799387,2,28.38,2016-07-27
5800641,36,8.97,2016-08-30
5837239,2,4.68,2016-08-03
5851049,2,33.86,2016-08-30
5485957,2,10.02,2016-08-15
5496463,3,5.77,2016-08-07
5502204,4,3.75,2016-05-03
5504230,5,14,2016-09-02
5524191,9,3.33,2016-08-03
5528229,9,2.22,2016-09-01
5535175,12,2.92,2016-08-16
5535936,2,2.5,2016-04-09
5597171,5,4,2016-05-14
5608897,4,3.75,2016-06-14
5615573,3,8.33,2016-04-29
5646730,5,5.45,2016-07-23
5662335,4,1.9,2016-03-23
5692889,7,4.1,2016-06-10
5697870,3,29.29,2016-04-05
5701902,2,2.5,2016-05-08
5704252,8,2.5,2016-08-12
5708632,7,5.71,2016-07-31
5725663,2,2.5,2016-06-30
5728848,2,2.5,2016-07-19
5731512,2,3.5,2016-08-13
5735444,5,9,2016-05-05
5736835,3,3.33,2016-07-20
5738778,2,5.45,2016-02-24
5740410,21,3.23,2016-08-14
5753666,5,5,2016-05-17
5755090,2,7,2016-04-14
5756083,3,116.67,2016-07-13
5768410,3,6.78,2016-05-23
5776686,3,3.33,2016-04-04
5781801,2,10.03,2016-04-19
5786673,3,10,2016-07-25
5786888,2,17.5,2016-04-27
5790151,16,10.23,2016-08-10
5795536,2,24.59,2016-05-17
5795580,2,7.5,2016-06-17
5806079,2,7.5,2016-07-14
5825999,4,6.48,2016-08-11
5831696,2,32.27,2016-08-23
5835923,2,13.5,2016-08-02
5845629,6,22,2016-09-02
5034409,2,12.5,2016-05-11
5063625,8,7.5,2016-07-06
5066977,6,4.17,2016-07-18
5072815,2,5,2016-08-21
5076157,10,3.5,2016-06-21
5118487,8,3.13,2016-08-15
5154725,14,16.79,2016-08-05
5197248,3,5,2016-04-17
5197438,3,1.67,2016-08-06
5204959,32,5.31,2016-08-15
5222519,3,6.67,2016-07-07
5250129,2,10,2016-07-08
5273959,7,8.76,2016-08-10
5277119,10,15.16,2016-08-17
5327231,2,27.5,2016-08-19
5335728,4,7.13,2016-08-28
5354113,4,19.64,2016-04-30
5365231,2,2.85,2015-06-27
5376585,31,17.49,2016-08-22
5390097,2,37.5,2016-06-09
5433211,70,9.71,2016-08-24
5436341,3,1.93,2016-05-12
5437036,3,16.67,2016-05-26
5196953,26,31.09,2016-09-02
5597959,3,6.67,2016-06-24
5756995,3,21.63,2016-07-01
5759470,7,8.77,2016-08-20
5776959,3,15.3,2016-05-31
5783071,3,8.88,2016-08-21
5785466,2,15,2016-05-09
5789320,6,5,2016-08-04
5795343,2,7.5,2016-05-19
5798436,2,7.5,2016-05-25
5806648,3,7.57,2016-08-19
5824221,2,4.66,2016-08-18
5825080,2,4,2016-07-29
5832592,2,11.1,2016-08-25
5459226,4,187.5,2016-09-02
5488929,4,8.08,2016-04-03
5490916,2,12.5,2016-03-08
5501814,12,2.92,2016-09-01
5505771,6,3.77,2016-08-27
5514068,8,9.38,2016-08-17
5527833,2,2.85,2016-04-28
5528940,3,3.7,2016-08-10
5531575,2,5.45,2016-05-31
5532311,2,2.95,2016-08-31
5543773,2,5,2016-06-10
5551140,4,14.19,2016-08-07
5558238,4,13.63,2016-02-16
5558232,11,4.09,2016-08-28
5563792,2,13.63,2016-03-20
5569973,13,30.77,2016-08-14
5581279,8,14.06,2016-08-02
5585208,5,12.8,2016-08-04
5614827,5,2.25,2016-06-23
5615453,4,5,2016-08-25
5622236,4,10.8,2016-08-17
5627556,6,3.33,2016-03-22
5629157,3,7.5,2016-06-30
5637885,2,5,2016-08-23
5640787,8,12.5,2016-08-19
5655366,5,30,2016-05-24
5701154,5,3,2016-08-31
5701484,22,5.23,2016-08-22
5703043,4,12.5,2016-07-07
5729428,2,5,2016-03-30
5730389,8,13.44,2016-08-22
5732486,4,28,2016-07-28
5742134,3,3.7,2016-02-22
5744065,2,5,2016-04-20
5746834,2,28.5,2016-02-22
5749008,4,4.5,2016-06-02
5753648,2,5,2016-04-30
5759320,3,9.9,2016-03-14
5766670,2,1,2016-03-17
5774261,2,3.5,2016-06-28
5780985,2,4,2016-04-13
5782795,6,4.5,2016-08-29
5786136,2,1,2016-04-27
5798228,2,3.5,2016-08-27
5816210,3,4.97,2016-08-04
5818749,2,6.01,2016-06-26
5819730,2,10.81,2016-07-25
5827518,3,4,2016-07-14
5847893,4,65.8,2016-08-31
5068660,5,12,2016-09-01
5071320,29,10.86,2016-08-28
5115695,8,75,2016-04-23
5117203,6,5.83,2016-06-18
5129925,4,6.25,2016-03-14
5137829,6,18.33,2016-07-07
5138581,14,3.63,2016-09-02
5144378,12,8.33,2016-06-05
5189095,9,28.33,2016-08-21
5211331,3,13,2016-07-24
5220441,2,15,2016-08-31
5229493,8,12.5,2016-07-20
5235607,37,42.49,2016-08-31
5277078,3,8.33,2016-03-12
5277521,7,3.98,2016-08-28
5284450,4,12.5,2016-08-23
5288337,2,2.5,2016-08-28
5288574,3,33.33,2016-08-05
5315771,14,13.93,2016-08-17
5324146,2,5,2016-03-10
5338888,6,3.75,2016-06-07
5390053,3,83.33,2016-05-07
5397549,6,6.67,2016-08-31
5419345,57,8.77,2016-08-31
5428385,13,5.79,2016-07-29
5443937,4,2.78,2016-08-24
5445410,16,9.06,2016-07-17
5447756,4,5.75,2016-06-14
5452032,5,11,2016-07-26
5331259,32,4.35,2016-08-12
5509329,4,8.48,2016-06-30
5744574,2,15,2016-02-19
5754151,2,13.75,2016-04-08
5754352,6,65.63,2016-08-09
5775716,2,7.43,2016-04-01
5789853,2,41.83,2016-08-25
5789929,3,6.67,2016-06-08
5792409,4,4.25,2016-07-26
5796936,3,26.33,2016-07-08
5797553,2,12.5,2016-05-24
5797801,2,7.31,2016-05-26
5816334,2,3.5,2016-06-21
5819028,2,2.5,2016-07-02
5832622,2,13.5,2016-07-25
5839873,3,3.85,2016-08-08
5844158,2,4,2016-08-17
5852819,2,13.45,2016-09-02
5495491,3,28.25,2016-04-05
5503943,4,7.5,2016-08-08
5514970,2,18.5,2016-07-08
5514448,7,12,2016-08-18
5531635,11,17.75,2016-08-22
5547243,2,12.5,2016-07-27
5555914,2,13.88,2016-08-22
5578139,8,1.62,2016-03-02
5592967,8,5.56,2016-07-10
5596351,9,2.78,2016-08-12
5608327,10,38,2016-08-19
5609205,3,8.33,2016-04-02
5623291,4,2.85,2016-04-29
5624119,17,12.65,2016-08-04
5629710,14,9.29,2016-09-02
5638017,3,3.33,2016-03-24
5655548,2,8.86,2016-07-06
5659438,7,4.29,2016-08-18
5665441,3,9.08,2016-09-03
5694445,2,5,2016-05-18
5700108,3,38,2016-04-28
5703098,5,2,2016-04-05
5708223,2,25,2016-08-12
5710778,6,5.83,2016-08-24
5718578,3,11.67,2016-05-08
5721002,3,13.3,2016-05-14
5726839,2,13.63,2016-02-29
5730023,6,3.83,2016-08-28
5736544,4,5,2016-07-15
5738252,4,5.08,2016-04-13
5739423,2,65,2016-02-10
5739276,3,1.23,2016-02-15
5743244,2,11.25,2016-05-26
5745207,2,4,2016-02-19
5749248,2,17.5,2016-08-10
5756569,2,3.5,2016-03-12
5769073,3,5,2016-05-05
5770612,3,25.66,2016-03-23
5772335,2,1.99,2016-08-08
5775349,4,4.25,2016-04-28
5786577,11,9.24,2016-09-01
5794684,7,14.19,2016-06-29
5795160,2,6.5,2016-05-17
5817554,2,4.95,2016-07-04
5824427,4,13.88,2016-07-11
5827324,2,13.5,2016-08-15
5828483,2,4,2016-08-16
5833709,2,15,2016-07-29
5836284,2,8.27,2016-08-15
5836773,2,64.91,2016-08-26
5848087,2,4.78,2016-08-23
5045206,4,4.25,2016-06-25
5060879,28,65.18,2016-09-01
5132926,5,13.47,2016-08-16
5140498,2,2.95,2016-08-24
5162503,11,4.55,2016-09-01
5182777,3,28,2016-07-25
5188441,2,14.25,2016-04-25
5195373,3,3.33,2016-04-30
5204878,4,15.13,2016-08-18
5226193,32,6.56,2016-09-02
5233552,3,25,2016-07-06
5245758,7,3.19,2016-04-23
5267019,11,7.73,2016-09-01
5269085,3,6.67,2016-07-22
5294404,4,28.8,2016-08-16
5308373,47,5.33,2016-08-10
5309160,5,3.44,2016-06-17
5344834,9,5,2016-08-15
5347200,2,7.07,2016-05-22
5355219,4,35.31,2016-04-21
5363281,5,6,2016-08-27
5372381,5,2,2016-06-20
5378010,2,28.5,2016-04-27
5399409,3,3.72,2016-04-18
5406016,4,6.25,2016-05-10
5438700,31,1.26,2016-08-21
5445058,3,50.43,2016-03-07
5447141,4,8.4,2016-08-25
5453653,3,5,2016-08-01
5583534,26,4.23,2016-05-02
5744467,5,7,2016-07-19
5769241,2,17.5,2016-06-24
5780242,2,8,2016-04-27
5782310,3,2.33,2016-04-20
5788060,3,1.75,2016-05-01
5790846,2,13.5,2016-05-06
5790940,2,24.66,2016-08-30
5792466,2,11,2016-05-13
5827642,3,9.25,2016-08-18
5833172,3,0.66,2016-08-09
5474362,8,12.5,2016-08-09
5472668,3,8.33,2016-08-31
5476995,4,8.75,2016-02-10
5503422,5,28.6,2016-05-26
5509277,4,8.28,2016-08-27
5520146,5,4,2016-02-15
5525384,5,2,2016-02-27
5543748,4,1.25,2016-04-11
5531651,7,1.43,2016-03-29
5552667,4,2.5,2016-03-22
5550283,7,7.14,2016-03-08
5550884,3,2.49,2016-08-23
5555359,14,7.25,2016-08-15
5564864,3,10,2016-08-27
5587822,13,1.92,2016-08-23
5612541,3,5,2016-04-22
5620218,3,3.33,2016-08-11
5648680,7,13.57,2016-08-31
5655902,2,5.97,2016-03-11
5666240,2,5,2016-02-08
5695092,4,21.25,2016-08-24
5702294,2,5.45,2016-02-10
5703181,4,15,2016-08-07
5708064,8,56.25,2016-07-15
5709082,3,17.43,2016-05-31
5710143,7,5,2016-07-17
5729125,5,8,2016-05-30
5739412,6,8.83,2016-08-19
5744784,4,5.5,2016-06-05
5750929,3,11.67,2016-03-07
5768541,11,9.09,2016-08-26
5768718,3,9.27,2016-07-04
5772359,3,6.87,2016-08-24
5772543,2,16.53,2016-08-24
5774032,5,11.59,2016-07-22
5778634,5,29.86,2016-08-20
5778619,7,3.13,2016-08-02
5785743,2,7.5,2016-05-06
5790568,2,4.51,2016-07-17
5793478,2,3.5,2016-05-17
5805266,3,11,2016-08-09
5797457,4,5.74,2016-08-13
5801193,2,1.99,2016-05-30
5801451,3,33.18,2016-07-27
5802357,2,15.84,2016-07-13
5808097,4,7.5,2016-08-25
5823018,2,3.5,2016-07-11
5836432,2,2.5,2016-08-13
5838219,2,3.11,2016-08-05
5842750,5,5.4,2016-08-31
5847468,3,0.66,2016-08-22
5848925,2,27,2016-08-25
5849285,7,8.86,2016-08-29
5850123,2,3.76,2016-08-27
5012484,6,15.09,2016-08-23
5036395,4,5,2016-06-28
5041652,8,3.75,2016-07-02
5050022,3,18.33,2016-08-16
5050767,6,12.5,2016-08-08
5073047,6,16.67,2016-08-23
5109016,26,4.81,2016-07-31
5112257,2,14.25,2016-04-18
5146793,4,25,2016-06-21
5161234,7,1.43,2016-03-01
5205823,6,10,2016-07-04
5222828,4,2.5,2016-08-08
5233056,4,17.1,2016-04-17
5256196,21,4.76,2016-08-23
5257753,5,6.7,2016-08-17
5276024,7,8.72,2016-07-20
5295940,2,14.25,2016-04-28
5321148,2,12.5,2016-08-11
5328964,5,11.5,2016-06-30
5332277,7,80.14,2016-08-29
5333688,6,2.5,2016-06-24
5334228,22,1.82,2016-07-27
5336138,6,17.5,2016-07-24
5351742,22,14.25,2016-08-27
5371957,5,4,2016-08-01
5405246,6,6.67,2016-08-10
5421773,4,12.5,2016-03-24
5426220,3,21.27,2016-05-05
5438661,72,5.97,2016-09-01
5747123,2,16.95,2016-02-26
5780991,2,8.48,2016-07-12
5799731,2,6.5,2016-06-30
5810215,2,11,2016-06-20
5831977,3,10.48,2016-08-25
5837354,7,15.58,2016-09-02
5841632,4,5.16,2016-08-17
5459599,4,25,2016-08-09
5461267,5,13.47,2016-08-19
5501886,16,40.63,2016-08-28
5506711,2,5.7,2016-08-31
5512495,6,4.17,2016-08-25
5525082,2,25,2016-04-16
5532552,2,37.5,2016-06-02
5535798,3,9.5,2016-04-10
5539611,2,55,2016-07-06
5578749,2,25,2016-07-26
5581347,2,18.95,2016-06-22
5581901,3,16.67,2016-08-22
5593910,9,2.78,2016-07-21
5596800,3,6.67,2016-05-17
5613611,3,3.63,2016-02-15
5618915,5,5.59,2016-06-21
5628006,6,3.71,2016-07-02
5656449,4,2.5,2016-03-14
5662186,5,4.4,2016-07-26
5693306,19,2.89,2016-08-31
5704365,6,12.5,2016-08-09
5707347,4,6.81,2016-03-07
5707422,2,5,2016-04-01
5718018,2,2.85,2016-04-21
5718255,5,9,2016-06-17
5724786,3,27.58,2016-09-01
5726080,3,10.33,2016-03-12
5729146,2,12.5,2016-02-20
5734606,3,5,2016-04-13
5734524,2,1,2016-04-24
5742266,4,6.25,2016-04-11
5753417,6,8.19,2016-08-19
5768880,9,6.88,2016-08-20
5801473,3,3.33,2016-06-07
5808388,2,15,2016-07-31
5811490,4,11.75,2016-07-09
5822775,3,2.66,2016-07-14
5828504,2,2.49,2016-07-16
5840654,2,4,2016-08-10
5841169,2,3.5,2016-08-10
5845548,2,18.5,2016-08-18
5847399,2,4.72,2016-08-30
5853594,2,3.21,2016-09-03
5046269,16,6.25,2016-08-24
5090067,2,4.81,2016-06-24
5094633,4,2.81,2016-08-11
5116398,4,5.56,2016-08-17
5144819,3,20,2016-09-01
5206599,9,13.65,2016-08-23
5223977,7,44.11,2016-07-20
5235135,10,7,2016-08-16
5242248,12,16.23,2016-08-05
5269469,8,50,2016-08-05
5301471,4,5,2016-04-30
5351668,4,7.25,2016-08-05
5353112,6,3.81,2016-08-10
5373312,3,3.7,2016-08-14
5374804,6,5,2016-07-13
5382364,7,1.43,2016-08-12
5416832,7,5.56,2016-08-11
5428060,9,4.38,2016-07-25
5428799,5,5,2016-08-29
5436928,17,3.09,2016-08-21
5439912,13,12.31,2016-07-29
5444576,2,14.25,2016-04-06
5741566,3,6.67,2016-04-07
5750941,2,17.5,2016-03-25
5770963,2,1.25,2016-03-22
5779982,2,29,2016-04-11
5785532,5,5.86,2016-06-19
5785946,4,3.49,2016-04-26
5786318,2,49.45,2016-06-26
5787554,3,53.01,2016-06-28
5799436,4,6.25,2016-08-20
5811916,4,5,2016-08-22
5470605,3,3.7,2016-07-27
5478305,3,10,2016-04-21
5495145,12,6.67,2016-08-21
5498506,7,2.14,2016-04-29
5505013,3,11.11,2016-04-29
5518797,15,2.33,2016-08-05
5521865,3,3.13,2016-08-07
5528182,4,2.5,2016-02-11
5533785,2,2.78,2016-07-13
5535398,12,28.03,2016-09-02
5539784,19,4.47,2016-08-09
5540869,2,12.5,2016-08-16
5576692,3,1.67,2016-03-05
5588588,7,1.43,2016-03-07
5594845,5,5,2016-07-18
5595881,14,7.86,2016-05-15
5609160,13,3.47,2016-04-29
5623720,3,16.67,2016-02-18
5622064,3,10,2016-09-03
5629556,5,6,2016-08-10
5629951,4,250.5,2016-07-12
5680967,2,2.5,2016-06-10
5699920,7,5,2016-06-21
5702184,3,23.33,2016-07-05
5704301,6,10.44,2016-08-08
5706948,2,5,2016-05-26
5720466,2,5.45,2016-07-05
5728483,5,2,2016-03-26
5746801,2,4,2016-02-27
5766575,9,10.33,2016-06-30
5767253,3,14.57,2016-04-19
5773304,6,18.47,2016-08-07
5794899,5,7.4,2016-06-22
5795117,3,41.63,2016-08-16
5800318,3,4.33,2016-07-27
5807524,2,3.5,2016-07-18
5820052,2,24.34,2016-08-02
5829080,5,6.8,2016-09-01
5842812,2,3.99,2016-08-31
5844316,2,6,2016-08-24
5033927,2,5.8,2016-08-05
5046710,3,7.5,2016-08-26
5056909,6,4.17,2016-08-26
5136351,2,29,2016-05-16
5202163,6,16.67,2016-06-04
5223907,7,7.21,2016-08-10
5236721,5,2.23,2016-09-01
5241936,3,55.17,2016-03-17
5242461,6,4.17,2016-07-20
5249506,7,7.43,2016-08-29
5250587,24,6.08,2016-07-28
5269804,3,6.67,2016-07-24
5270668,10,55.4,2016-09-01
5280031,4,3.75,2016-05-16
5285506,6,4.17,2016-03-01
5300970,13,8.85,2016-07-11
5326397,4,8.2,2016-08-10
5328976,4,13.88,2016-08-23
5341666,22,4.55,2016-08-15
5363190,2,5,2016-04-10
5382375,2,20.2,2016-06-15
5487317,2,2.5,2016-08-07
5500878,3,6.67,2016-02-07
5743440,2,2.59,2016-05-08
5743873,9,5.69,2016-08-18
5780092,13,15.29,2016-08-30
5780748,6,3.83,2016-08-15
5785043,2,33.5,2016-04-23
5792524,2,6,2016-05-10
5797666,2,10.77,2016-05-22
5803403,4,5.83,2016-06-07
5804969,2,3.2,2016-06-08
5824794,2,2.5,2016-07-23
5829023,2,4,2016-07-17
5463678,9,3.06,2016-04-10
5484588,2,12.5,2016-06-22
5505694,2,12.5,2016-08-20
5513055,7,4.29,2016-04-04
5527621,2,8.18,2016-03-20
5528185,8,4.38,2016-08-22
5530791,6,8.33,2016-05-15
5531099,6,5.93,2016-08-29
5531424,6,4.58,2016-08-04
5572232,5,4.52,2016-07-26
5571295,4,6.81,2016-03-11
5576619,6,3.78,2016-07-28
5588379,5,9.14,2016-06-27
5597004,7,0.89,2016-04-28
5604319,3,8.33,2016-07-25
5621502,2,2.5,2016-08-12
5622365,7,2.02,2016-04-18
5634184,11,9.5,2016-04-02
5654862,6,5.45,2016-07-13
5661885,9,17.22,2016-08-23
5692756,5,26.09,2016-06-20
5741462,3,3.05,2016-02-14
5743191,9,11.52,2016-08-16
5753194,3,14.53,2016-03-05
5754246,2,7.28,2016-03-07
5771306,2,7.5,2016-03-22
5773436,2,5.97,2016-03-26
5774721,5,10.4,2016-04-30
5775700,3,4.33,2016-04-04
5788152,2,8,2016-07-04
5788897,2,20.79,2016-09-03
5793028,2,1,2016-05-14
5793163,2,20.92,2016-05-12
5798361,2,19.49,2016-05-23
5805364,4,16.8,2016-08-24
5807147,7,6.71,2016-09-03
5815358,2,1.5,2016-06-27
5818387,3,12.66,2016-08-26
5825103,2,6.85,2016-07-13
5827871,2,20.91,2016-07-14
5828250,2,3.5,2016-08-18
5831858,2,9.78,2016-08-25
5832049,2,2.99,2016-08-12
5832560,5,11.19,2016-08-27
5834657,3,16.53,2016-07-31
5845328,2,2.5,2016-08-18
5847695,4,57.95,2016-08-31
5092468,35,8.63,2016-09-01
5191078,12,2.08,2016-08-17
5196753,8,5.63,2016-08-29
5202464,6,2.57,2016-07-08
5214580,19,6.32,2016-08-01
5225206,13,31.54,2016-05-31
5236156,8,6.88,2016-08-31
5252308,8,13.13,2016-08-04
5266683,19,4.74,2016-08-16
5321297,5,11.56,2016-06-11
5337157,22,3.56,2016-09-02
5343209,25,8,2016-08-24
5348226,5,6,2016-06-20
5378879,11,5.65,2016-05-17
5398571,27,6.44,2016-08-22
5432919,4,12.49,2016-08-18
5433416,9,2.55,2016-08-24
5451648,3,20.66,2016-06-20
5466357,3,19,2016-04-14
5579699,9,7.22,2016-08-26
5583343,21,9.29,2016-08-31
5749169,3,19.98,2016-08-11
5766158,3,10,2016-09-01
5783029,3,17.33,2016-06-21
5783293,2,12.48,2016-07-19
5789434,3,0.88,2016-08-04
5792506,2,3.5,2016-08-10
5802701,2,1,2016-06-04
5821590,3,7.33,2016-08-09
5824424,2,29,2016-07-07
5843393,2,15.18,2016-08-15
5472406,5,1.6,2016-08-30
5476281,2,2.5,2016-08-06
5481950,2,10,2016-08-20
5482427,3,9.5,2016-08-15
5485164,8,14.13,2016-08-26
5501861,12,15.17,2016-08-30
5502284,4,25,2016-06-08
5505260,4,11.25,2016-07-15
5508344,2,14.64,2016-08-05
5523422,5,22.5,2016-05-13
5528383,4,85.33,2016-07-26
5528711,6,1.67,2016-04-04
5533038,4,2.85,2016-01-22
5542342,4,6.93,2016-08-25
5557297,4,25,2016-08-28
5572751,6,13.33,2016-05-31
5579030,15,20.67,2016-09-02
5593637,2,1.6,2016-04-17
5597468,21,11.67,2016-09-02
5618848,6,5.83,2016-04-01
5608043,3,33.33,2016-04-16
5646452,3,3.7,2016-07-04
5658107,4,20.69,2016-07-18
5658613,9,13.33,2016-07-05
5662366,5,3,2016-07-25
5692838,2,5,2016-05-18
5695110,3,18.33,2016-08-23
5701896,5,3.27,2016-03-09
5702437,6,20,2016-06-03
5708684,2,10,2016-06-11
5718065,8,3.56,2016-04-24
5723978,6,3.33,2016-08-17
5729120,2,6,2016-03-15
5732335,6,14.98,2016-08-31
5734272,2,5.7,2016-08-14
5741244,2,7.5,2016-06-16
5742610,5,3.4,2016-03-25
5742896,2,2.5,2016-02-22
5748169,4,8.18,2016-03-29
5755152,19,5,2016-08-30
5767654,5,2.99,2016-08-03
5769084,2,5.63,2016-06-18
5799284,2,10,2016-07-11
5803130,2,1.5,2016-06-08
5826514,3,2.99,2016-07-13
5831618,2,3.88,2016-08-05
5832807,2,18.5,2016-07-28
5837894,6,1.66,2016-08-26
5841615,7,36.5,2016-09-01
5845276,2,4.33,2016-08-24
5847856,2,4.64,2016-08-23
5072972,3,3.33,2016-03-28
5129000,24,12.12,2016-08-16
5211416,3,6.67,2016-07-08
5216468,2,5,2016-03-17
5216946,4,13.94,2016-04-07
5217620,4,13.63,2016-03-16
5243094,2,58,2016-06-19
5306415,5,16.35,2016-08-16
5327848,2,13.63,2016-03-09
5341317,8,0.68,2016-03-22
5352124,5,10,2016-07-04
5355815,12,12.5,2016-08-15
5368775,2,10,2016-08-04
5371724,2,17.5,2016-08-10
5377362,6,10,2016-04-21
5378945,3,5,2016-06-01
5380138,7,11.43,2016-05-24
5417364,7,7.25,2016-08-30
5420743,12,3.33,2016-08-18
5430236,2,14.25,2016-05-03
5453838,3,16.82,2016-08-21
5463425,23,5.43,2016-04-28
5741649,3,76.02,2016-04-12
5746325,3,6,2016-03-01
5755396,2,6.5,2016-03-10
5773017,5,6.37,2016-08-27
5778167,3,20,2016-07-28
5782955,7,7.86,2016-08-03
5789170,3,5.66,2016-08-03
5799679,2,6.5,2016-05-26
5800681,4,4.25,2016-08-23
5804944,3,7.57,2016-08-27
5827116,5,5.6,2016-08-16
5837456,3,4.66,2016-08-29
5844112,2,9.69,2016-08-18
5466303,2,12.5,2016-05-16
5473074,3,19.33,2016-05-04
5474220,5,15,2016-09-02
5474866,4,14.06,2016-07-13
5498575,4,10.35,2016-07-02
5499070,2,6,2016-08-12
5508469,9,15,2016-08-18
5516092,2,5,2016-06-22
5520023,5,9.1,2016-08-04
5525011,7,15.71,2016-07-25
5535152,7,13.35,2016-08-13
5535681,2,25,2016-05-16
5544807,5,5.61,2016-08-15
5553868,5,17.05,2016-07-22
5567771,4,8.75,2016-04-19
5575114,2,17.5,2016-03-10
5575479,3,3.33,2016-07-29
5578774,2,5,2016-04-25
5588019,8,1.36,2016-02-07
5589668,2,29,2016-08-23
5591722,2,13.63,2016-03-25
5604509,6,2.5,2016-08-02
5603096,4,5,2016-08-12
5616376,7,2.34,2016-03-29
5618694,4,1.04,2016-04-03
5628013,5,15,2016-06-30
5631208,14,4.29,2016-05-11
5632548,5,3.6,2016-07-02
5633832,10,10,2016-08-23
5651395,2,2.73,2016-08-04
5659208,3,8.33,2016-06-25
5660095,14,1.79,2016-02-16
5693152,6,4.17,2016-06-08
5702016,2,12.5,2016-04-02
5724017,3,39.85,2016-08-11
5843735,6,9.68,2016-08-16
5728043,2,28.13,2016-06-13
5729945,6,7.03,2016-08-25
5754626,3,26.81,2016-05-14
5772970,5,6.82,2016-08-17
5772803,2,13.5,2016-03-25
5784129,5,3.8,2016-08-26
5803640,2,1,2016-06-12
5820387,2,5,2016-07-01
5822695,2,20.76,2016-07-11
5824792,2,4.64,2016-07-08
5829102,5,4.22,2016-09-01
5837857,2,3.5,2016-08-05
5852074,3,56.59,2016-08-31
5053837,7,3.57,2016-08-29
5120060,2,2.5,2016-03-18
5156532,7,19.79,2016-08-08
5191619,4,7.25,2016-06-16
5210853,15,4,2016-08-01
5226366,2,5,2016-08-22
5247843,4,12.5,2016-08-05
5263592,3,11.67,2016-08-10
5271361,4,8.4,2016-08-10
5275046,9,25.33,2016-06-28
5286827,2,12.5,2016-03-01
5294570,7,7.24,2016-07-14
5305859,3,12.78,2016-08-11
5306524,26,24.04,2016-08-31
5322641,2,5,2016-04-05
5338545,2,7.5,2016-03-10
5356172,4,99.95,2016-07-28
5365005,4,59,2016-08-02
5382961,3,9.08,2016-03-14
5744101,5,10.3,2016-06-24
5747495,4,12.26,2016-02-29
5767642,3,31.53,2016-08-16
5785837,4,6.25,2016-08-29
5804503,3,3.91,2016-06-08
5804504,3,4.05,2016-08-28
5807743,2,4.05,2016-07-06
5817953,2,4.26,2016-06-24
5834156,2,5,2016-08-04
5834733,2,3.5,2016-07-29
5837675,2,77.5,2016-08-30
5457244,3,3.33,2016-05-05
5467473,2,58,2016-05-17
5483251,6,5.6,2016-08-09
5491140,5,2,2016-05-02
5502200,17,21.63,2016-08-22
5514100,7,14.29,2016-06-06
5518657,3,3.63,2016-02-29
5534675,2,17.1,2016-04-03
5549273,4,6.81,2016-03-15
5553698,6,5.64,2016-08-12
5569567,17,5.85,2016-08-09
5613299,10,7.82,2016-08-28
5615091,2,2.73,2016-05-23
5618516,3,1.67,2016-03-15
5625441,6,5.83,2016-08-10
5629702,6,8.33,2016-05-08
5639063,8,62.5,2016-08-27
5650680,4,2.9,2016-05-06
5656737,6,16.67,2016-08-08
5666812,3,1.24,2016-04-22
5702826,2,2.85,2016-04-18
5709958,13,5.38,2016-03-17
5724088,2,2.5,2016-04-11
5729288,9,22.47,2016-07-25
5730705,9,5,2016-08-14
5732248,3,0.66,2016-02-10
5739492,3,6.67,2016-03-10
5743435,11,9.09,2016-08-16
5747912,4,5,2016-08-25
5746004,2,7.5,2016-03-21
5770573,2,8,2016-03-25
5766288,4,6.25,2016-08-23
5818498,2,17.5,2016-06-26
5778938,2,5,2016-07-03
5782879,6,7.5,2016-09-01
5798678,3,9.58,2016-07-25
5806426,2,5,2016-06-21
5808095,3,95,2016-06-17
5818821,3,7.4,2016-08-30
5820598,3,9.42,2016-07-15
5820691,2,75,2016-08-30
5826570,11,27.27,2016-08-29
5850248,2,6.41,2016-08-30
5852969,2,3.88,2016-09-02
5064068,8,7.03,2016-05-07
5071110,12,4.16,2016-08-11
5075270,8,9.38,2016-07-11
5080606,30,2.98,2016-08-10
5086402,11,12.75,2016-08-26
5099079,13,2.69,2016-08-22
5107920,24,9.38,2016-09-02
5129281,2,16.8,2016-09-01
5143878,14,2.86,2016-07-29
5182675,4,2.5,2016-08-22
5198118,18,5.56,2016-03-05
5225683,4,5,2016-03-18
5253289,18,1.94,2016-08-22
5257772,3,13.13,2016-04-02
5272031,3,7.5,2016-05-26
5286540,22,4.55,2016-08-09
5320460,2,12.5,2016-05-04
5323058,4,5.58,2016-04-26
5329783,13,24.17,2016-07-08
5332405,7,5,2016-08-21
5339576,2,175,2016-05-21
5354842,8,2.56,2016-08-16
5357317,2,14.5,2016-05-19
5374766,10,1.5,2016-07-27
5396954,28,6.61,2016-08-08
5397296,6,2.5,2016-06-18
5410186,6,16.67,2016-08-14
5412017,4,8.68,2016-05-11
5434978,4,26.25,2016-04-27
5456446,9,2.78,2016-07-05
5810233,2,6,2016-06-19
5817385,5,5,2016-08-11
5827421,2,6,2016-08-01
5473864,21,7.26,2016-07-12
5474674,13,3.43,2016-08-03
5478712,6,2.5,2016-06-27
5486734,2,15,2016-08-24
5491996,8,8.93,2016-04-02
5498327,4,7.33,2016-06-02
5498642,5,5.8,2016-06-01
5502635,42,6.95,2016-09-03
5513943,3,1.67,2016-04-20
5514419,2,56.25,2016-06-15
5531414,2,25,2016-06-29
