id,room,start date,end date,request id
6492,D57,1/13/16,1/18/16,3114
6493,D58,1/13/16,1/18/16,3114
6494,L23,1/1/16,1/5/16,3115
6495,L24,1/1/16,1/5/16,3115
6496,L53,2/22/16,2/25/16,3116
6497,S141,1/8/16,1/11/16,3117
6498,S142,1/8/16,1/11/16,3117
6499,D65,2/2/16,2/7/16,3118
6500,X34,3/7/16,3/11/16,3119
6501,N61,1/14/16,2/3/16,3120
6502,N62,1/14/16,2/3/16,3120
6503,N63,1/14/16,2/3/16,3120
6504,X16,1/6/16,1/9/16,3121
6505,X20,1/6/16,1/9/16,3121
6506,N93,1/27/16,1/31/16,3122
6507,N94,1/27/16,1/31/16,3122
6508,N95,1/27/16,1/31/16,3122
6509,D30,1/11/16,1/14/16,3123
6510,D33,1/11/16,1/14/16,3123
6511,N92,3/1/16,3/3/16,3124
6512,N93,3/1/16,3/3/16,3124
6513,N94,3/1/16,3/3/16,3124
6514,N95,3/1/16,3/3/16,3124
6515,N96,3/1/16,3/3/16,3124
6516,N97,3/1/16,3/3/16,3124
6517,N131,3/1/16,3/8/16,3125
6518,N132,3/1/16,3/8/16,3125
6519,N133,3/1/16,3/8/16,3125
6520,N134,3/1/16,3/8/16,3125
6521,N135,3/1/16,3/8/16,3125
6522,D39,1/2/16,1/6/16,3126
6523,D40,1/2/16,1/6/16,3126
6524,S71,3/19/16,3/20/16,3127
6525,S72,3/19/16,3/20/16,3127
6526,N26,1/17/16,1/19/16,3128
6527,N116,3/2/16,3/5/16,3129
6528,N124,3/2/16,3/5/16,3129
6529,N70,3/14/16,3/15/16,3130
6530,N78,3/14/16,3/15/16,3130
6531,S116,3/21/16,3/25/16,3131
6532,S117,3/21/16,3/25/16,3131
6533,S28,3/8/16,3/10/16,3132
6534,S40,3/8/16,3/10/16,3132
6535,S41,3/8/16,3/10/16,3132
6536,D52,2/20/16,2/26/16,3133
6537,D53,2/20/16,2/26/16,3133
6538,D54,2/20/16,2/26/16,3133
6539,S50,3/20/16,4/3/16,3134
6540,S51,3/20/16,4/3/16,3134
6541,S84,1/31/16,2/1/16,3135
6542,S85,1/31/16,2/1/16,3135
6543,S86,1/31/16,2/1/16,3135
6544,S87,1/31/16,2/1/16,3135
6545,D50,3/23/16,3/26/16,3136
6546,D51,3/23/16,3/26/16,3136
6547,N86,3/27/16,4/1/16,3137
6548,N87,3/27/16,4/1/16,3137
6549,N88,3/27/16,4/1/16,3137
6550,N25,3/11/16,3/16/16,3138
6551,N26,3/11/16,3/16/16,3138
6552,N27,3/11/16,3/16/16,3138
6553,N28,3/11/16,3/16/16,3138
6554,N128,3/23/16,3/26/16,3139
6555,X54,1/20/16,1/23/16,3140
6556,X55,1/20/16,1/23/16,3140
6557,X38,2/28/16,3/2/16,3141
6558,X39,2/28/16,3/2/16,3141
6559,X38,2/5/16,2/11/16,3142
6560,S3,2/18/16,2/19/16,3143
6561,S4,2/18/16,2/19/16,3143
6562,S45,2/18/16,2/19/16,3143
6563,S121,2/3/16,2/8/16,3144
6564,S122,2/3/16,2/8/16,3144
6565,S123,2/3/16,2/8/16,3144
6566,S90,2/7/16,2/14/16,3145
6567,S91,2/7/16,2/14/16,3145
6568,X21,1/4/16,1/6/16,3146
6569,X22,1/4/16,1/6/16,3146
6570,L16,2/3/16,2/5/16,3147
6571,D21,3/2/16,3/6/16,3148
6572,D34,1/10/16,1/14/16,3149
6573,N64,1/13/16,1/25/16,3150
6574,N65,1/13/16,1/25/16,3150
6575,N66,1/13/16,1/25/16,3150
6576,N45,1/26/16,1/27/16,3151
6577,N46,1/26/16,1/27/16,3151
6578,N47,1/26/16,1/27/16,3151
6579,N48,1/26/16,1/27/16,3151
6580,D22,3/12/16,3/14/16,3152
6581,L29,2/7/16,2/15/16,3153
6582,L30,2/7/16,2/15/16,3153
6583,N81,2/14/16,2/19/16,3154
6584,N82,2/14/16,2/19/16,3154
6585,N83,2/14/16,2/19/16,3154
6586,N84,2/14/16,2/19/16,3154
6587,S92,3/4/16,3/11/16,3155
6588,S93,3/4/16,3/11/16,3155
6589,S94,3/4/16,3/11/16,3155
6590,S95,3/4/16,3/11/16,3155
6591,S96,3/4/16,3/11/16,3155
6592,D16,3/13/16,3/16/16,3156
6593,N20,3/4/16,3/5/16,3157
6594,N21,3/4/16,3/5/16,3157
6595,N22,3/4/16,3/5/16,3157
6596,L37,1/7/16,1/12/16,3158
6597,L43,1/7/16,1/12/16,3158
6598,S68,2/23/16,2/26/16,3159
6599,S69,2/23/16,2/26/16,3159
6600,S70,2/23/16,2/26/16,3159
6601,S71,2/23/16,2/26/16,3159
6602,X40,2/28/16,3/3/16,3160
6603,X41,2/28/16,3/3/16,3160
6604,X42,2/28/16,3/3/16,3160
6605,X39,2/3/16,2/10/16,3161
6606,X56,1/18/16,1/21/16,3162
6607,S52,3/29/16,4/5/16,3163
6608,S53,3/29/16,4/5/16,3163
6609,S54,3/29/16,4/5/16,3163
6610,S55,3/29/16,4/5/16,3163
6611,N60,2/19/16,2/22/16,3164
6612,N164,2/19/16,2/23/16,3165
6613,N165,2/19/16,2/23/16,3165
6614,L2,3/21/16,3/22/16,3166
6615,X52,3/17/16,3/25/16,3167
6616,X53,3/17/16,3/25/16,3167
6617,L38,2/1/16,2/8/16,3168
6618,L47,1/11/16,1/25/16,3170
6619,S81,1/19/16,1/21/16,3171
6620,S82,1/19/16,1/21/16,3171
6621,L34,2/19/16,2/27/16,3172
6622,D17,3/27/16,3/31/16,3173
6623,D27,3/27/16,3/31/16,3173
6624,N100,1/8/16,1/15/16,3174
6625,N101,1/8/16,1/15/16,3174
6626,N102,1/8/16,1/15/16,3174
6627,N138,1/30/16,2/3/16,3175
6628,N139,1/30/16,2/3/16,3175
6629,N140,1/30/16,2/3/16,3175
6630,N141,1/30/16,2/3/16,3175
6631,N142,1/30/16,2/3/16,3175
6632,N143,1/30/16,2/3/16,3175
6633,N144,1/30/16,2/3/16,3175
6634,N145,1/30/16,2/3/16,3175
6635,N146,1/30/16,2/3/16,3175
6636,N147,1/30/16,2/3/16,3175
6637,X47,2/16/16,2/18/16,3176
6638,X48,2/16/16,2/18/16,3176
6639,S83,2/29/16,3/7/16,3177
6640,S84,2/29/16,3/7/16,3177
6641,S85,2/29/16,3/7/16,3177
6642,S86,2/29/16,3/7/16,3177
6643,X35,3/7/16,3/13/16,3178
6644,S87,2/27/16,3/3/16,3179
6645,S92,2/27/16,3/3/16,3179
6646,S93,2/27/16,3/3/16,3179
6647,S94,2/27/16,3/3/16,3179
6648,S95,2/27/16,3/3/16,3179
6649,S96,2/27/16,3/3/16,3179
6650,S97,3/4/16,3/10/16,3180
6651,S98,3/4/16,3/10/16,3180
6652,S99,3/4/16,3/10/16,3180
6653,S100,3/4/16,3/10/16,3180
6654,L38,1/20/16,1/22/16,3181
6655,S27,3/5/16,3/7/16,3182
6656,S28,3/5/16,3/7/16,3182
6657,S56,1/25/16,1/28/16,3184
6658,L45,3/28/16,3/31/16,3185
6659,S92,2/7/16,2/17/16,3187
6660,S93,2/7/16,2/17/16,3187
6661,S94,2/7/16,2/17/16,3187
6662,L51,3/30/16,3/31/16,3189
6663,L52,3/30/16,3/31/16,3189
6664,L26,2/16/16,2/19/16,3190
6665,L27,2/16/16,2/19/16,3190
6666,L14,2/14/16,2/17/16,3191
6667,N74,1/13/16,1/17/16,3192
6668,N75,1/13/16,1/17/16,3192
6669,N76,1/13/16,1/17/16,3192
6670,N77,1/13/16,1/17/16,3192
6671,D40,3/28/16,3/31/16,3193
6672,X23,1/2/16,1/8/16,3194
6673,S95,2/7/16,2/16/16,3195
6674,S96,2/7/16,2/16/16,3195
6675,N147,3/16/16,3/18/16,3196
6676,N148,3/16/16,3/18/16,3196
6677,N149,3/16/16,3/18/16,3196
6678,D11,1/15/16,1/19/16,3197
6679,D53,1/29/16,2/4/16,3198
6680,D54,1/29/16,2/4/16,3198
6681,S143,1/9/16,1/12/16,3199
6682,S144,1/9/16,1/12/16,3199
6683,S149,1/9/16,1/12/16,3199
6684,L42,3/2/16,3/3/16,3200
6685,S56,3/26/16,4/1/16,3201
6686,S57,3/26/16,4/1/16,3201
6687,S58,3/26/16,4/1/16,3201
6688,S74,2/18/16,2/24/16,3202
6689,S75,2/18/16,2/24/16,3202
6690,D55,2/25/16,2/27/16,3203
6691,X24,3/26/16,3/29/16,3204
6692,N67,1/21/16,1/24/16,3205
6693,N68,1/21/16,1/24/16,3205
6694,N69,1/21/16,1/24/16,3205
6695,N70,1/21/16,1/24/16,3205
6696,N71,1/21/16,1/24/16,3205
6697,N72,1/21/16,1/24/16,3205
6698,N73,1/21/16,1/24/16,3205
6699,N96,1/27/16,1/31/16,3206
6700,N97,1/27/16,1/31/16,3206
6701,N103,1/27/16,1/31/16,3206
6702,S118,3/21/16,3/25/16,3208
6703,S119,3/21/16,3/25/16,3208
6704,S120,3/21/16,3/25/16,3208
6705,S121,3/21/16,3/25/16,3208
6706,S122,3/21/16,3/25/16,3208
6707,S123,3/21/16,3/25/16,3208
6708,S124,3/21/16,3/25/16,3208
6709,D17,3/11/16,3/20/16,3209
6710,L48,1/22/16,1/26/16,3210
6711,L49,1/22/16,1/26/16,3210
6712,X5,1/1/16,1/4/16,3211
6713,X6,1/1/16,1/4/16,3211
6714,N98,3/1/16,3/4/16,3212
6715,N99,3/1/16,3/4/16,3212
6716,N100,3/1/16,3/4/16,3212
6717,S88,1/27/16,2/1/16,3213
6718,S89,1/27/16,2/1/16,3213
6719,S90,1/27/16,2/1/16,3213
6720,S91,1/27/16,2/1/16,3213
6721,L39,1/7/16,1/22/16,3214
6722,L41,1/7/16,1/22/16,3214
6723,D19,1/8/16,1/9/16,3215
6724,N140,2/2/16,2/6/16,3216
6725,N141,2/2/16,2/6/16,3216
6726,N146,2/2/16,2/6/16,3216
6727,N147,2/2/16,2/6/16,3216
6728,L32,1/16/16,1/19/16,3217
6729,L37,1/16/16,1/19/16,3217
6730,S59,3/29/16,4/1/16,3218
6731,S60,3/29/16,4/1/16,3218
6732,X26,3/11/16,3/19/16,3219
6733,X27,3/11/16,3/19/16,3219
6734,X42,1/29/16,2/3/16,3220
6735,D56,2/25/16,3/2/16,3221
6736,D57,2/25/16,3/2/16,3221
6737,N135,2/2/16,2/5/16,3222
6738,N136,2/2/16,2/5/16,3222
6739,N137,2/2/16,2/5/16,3222
6740,N154,2/2/16,2/5/16,3222
6741,N161,2/2/16,2/5/16,3222
6742,D41,1/4/16,1/5/16,3223
6743,D42,1/4/16,1/5/16,3223
6744,X40,1/12/16,1/20/16,3224
6745,D30,2/11/16,2/15/16,3225
6746,X33,2/12/16,2/16/16,3226
6747,X63,3/9/16,3/15/16,3227
6748,S150,1/8/16,1/12/16,3228
6749,S151,1/8/16,1/12/16,3228
6750,D5,3/10/16,3/15/16,3229
6751,D36,1/20/16,1/22/16,3230
6752,S97,2/8/16,2/13/16,3231
6753,S98,2/8/16,2/13/16,3231
6754,S99,2/8/16,2/13/16,3231
6755,D63,1/5/16,1/8/16,3232
6756,N166,2/21/16,2/23/16,3233
6757,N167,2/21/16,2/23/16,3233
6758,N168,2/21/16,2/23/16,3233
6759,N84,2/9/16,2/14/16,3234
6760,S100,2/6/16,2/9/16,3235
6761,S101,2/6/16,2/9/16,3235
6762,N101,2/29/16,3/2/16,3236
6763,L40,3/14/16,3/24/16,3237
6764,L45,3/24/16,3/27/16,3238
6765,L50,1/16/16,1/17/16,3239
6766,L53,1/16/16,1/17/16,3239
6767,D30,3/9/16,3/12/16,3240
6768,L23,1/6/16,1/10/16,3241
6769,L26,1/6/16,1/10/16,3241
6770,D21,1/6/16,1/11/16,3242
6771,N150,3/13/16,3/20/16,3243
6772,X28,3/10/16,3/19/16,3244
6773,X29,3/10/16,3/19/16,3244
6774,S109,2/10/16,2/17/16,3245
6775,S110,2/10/16,2/17/16,3245
6776,S111,2/10/16,2/17/16,3245
6777,S112,2/10/16,2/17/16,3245
6778,N105,2/4/16,2/8/16,3246
6779,N112,2/4/16,2/8/16,3246
6780,L50,1/23/16,1/25/16,3247
6781,L51,1/23/16,1/25/16,3247
6782,D46,3/24/16,3/26/16,3248
6783,D49,3/24/16,3/26/16,3248
6784,S159,3/24/16,3/31/16,3249
6785,S160,3/24/16,3/31/16,3249
6786,N151,3/16/16,3/21/16,3250
6787,N152,3/16/16,3/21/16,3250
6788,N153,3/16/16,3/21/16,3250
6789,N154,3/16/16,3/21/16,3250
6790,L49,3/6/16,3/9/16,3251
6791,S99,3/15/16,3/21/16,3252
6792,S100,3/15/16,3/21/16,3252
6793,N163,3/25/16,3/28/16,3253
6794,N164,3/25/16,3/28/16,3253
6795,N165,3/25/16,3/28/16,3253
6796,N166,3/25/16,3/28/16,3253
6797,N167,3/25/16,3/28/16,3253
6798,S101,3/12/16,3/17/16,3254
6799,S102,3/12/16,3/17/16,3254
6800,S103,3/12/16,3/17/16,3254
6801,S104,3/12/16,3/17/16,3254
6802,S105,3/12/16,3/17/16,3254
6803,L15,2/5/16,2/6/16,3255
6804,L16,2/5/16,2/6/16,3255
6805,X41,1/6/16,1/14/16,3256
6806,S125,3/23/16,3/24/16,3257
6807,S126,3/23/16,3/24/16,3257
6808,S92,1/27/16,2/1/16,3258
6809,S93,1/27/16,2/1/16,3258
6810,S65,2/5/16,2/7/16,3259
6811,S66,2/5/16,2/7/16,3259
6812,S67,2/5/16,2/7/16,3259
6813,S68,2/5/16,2/7/16,3259
6814,X43,2/28/16,3/3/16,3260
6815,X46,2/28/16,3/3/16,3260
6816,D44,1/21/16,1/25/16,3261
6817,D45,1/21/16,1/25/16,3261
6818,D47,3/29/16,4/7/16,3263
6819,D42,2/20/16,2/24/16,3264
6820,D45,2/20/16,2/24/16,3264
6821,S59,1/3/16,1/11/16,3265
6822,S60,1/3/16,1/11/16,3265
6823,S61,1/3/16,1/11/16,3265
6824,L45,3/17/16,3/19/16,3266
6825,L46,3/17/16,3/19/16,3266
6826,X47,2/28/16,3/3/16,3267
6827,L29,3/23/16,4/1/16,3268
6828,X30,3/11/16,3/18/16,3269
6829,X32,3/11/16,3/18/16,3269
6830,N84,1/18/16,1/21/16,3270
6831,N85,1/18/16,1/21/16,3270
6832,N94,1/18/16,1/21/16,3270
6833,D10,2/12/16,2/13/16,3271
6834,S62,1/1/16,1/5/16,3272
6835,S63,1/1/16,1/5/16,3272
6836,X24,3/29/16,4/3/16,3273
6837,L31,2/1/16,2/19/16,3274
6838,L32,2/1/16,2/19/16,3274
6839,D49,2/14/16,2/17/16,3275
6840,D53,2/14/16,2/17/16,3275
6841,L32,1/8/16,1/9/16,3276
6842,D62,3/8/16,3/12/16,3277
6843,D69,3/8/16,3/12/16,3277
6844,X1,3/25/16,3/29/16,3278
6845,S85,1/20/16,1/24/16,3279
6846,S86,1/20/16,1/24/16,3279
6847,D3,1/21/16,1/23/16,3280
6848,S106,3/10/16,3/17/16,3281
6849,S107,3/10/16,3/17/16,3281
6850,N88,3/8/16,3/9/16,3282
6851,N89,3/8/16,3/9/16,3282
6852,N131,3/8/16,3/9/16,3282
6853,S70,1/1/16,1/4/16,3283
6854,S71,1/1/16,1/4/16,3283
6855,S72,1/1/16,1/4/16,3283
6856,S55,2/17/16,2/23/16,3284
6857,S56,2/17/16,2/23/16,3284
6858,X38,2/25/16,2/28/16,3285
6859,N85,2/21/16,2/27/16,3286
6860,N86,2/21/16,2/27/16,3286
6861,X43,1/29/16,2/1/16,3287
6862,X44,1/29/16,2/1/16,3287
6863,D58,2/21/16,2/27/16,3288
6864,L47,1/6/16,1/12/16,3289
6865,L41,3/19/16,3/24/16,3290
6866,D37,2/28/16,3/2/16,3291
6867,D38,2/28/16,3/2/16,3291
6868,N67,1/9/16,1/11/16,3292
6869,N68,1/9/16,1/11/16,3292
6870,N69,1/9/16,1/11/16,3292
6871,N67,2/19/16,2/21/16,3293
6872,N71,2/19/16,2/21/16,3293
6873,N72,2/19/16,2/21/16,3293
6874,N118,2/7/16,2/11/16,3294
6875,N119,2/7/16,2/11/16,3294
6876,N120,2/7/16,2/11/16,3294
6877,N121,2/7/16,2/11/16,3294
6878,N53,1/24/16,1/28/16,3295
6879,D25,3/17/16,3/21/16,3296
6880,N129,3/20/16,3/22/16,3297
6881,N130,3/20/16,3/22/16,3297
6882,N131,3/20/16,3/22/16,3297
6883,N132,3/20/16,3/22/16,3297
6884,X33,3/16/16,3/23/16,3298
6885,X34,3/16/16,3/23/16,3298
6886,N29,3/11/16,3/13/16,3299
6887,D59,2/25/16,3/3/16,3300
6888,S102,2/3/16,2/13/16,3301
6889,S103,2/3/16,2/13/16,3301
6890,N131,1/5/16,1/11/16,3302
6891,N132,1/5/16,1/11/16,3302
6892,N133,1/5/16,1/11/16,3302
6893,N134,1/5/16,1/11/16,3302
6894,N135,1/5/16,1/11/16,3302
6895,L28,2/14/16,2/18/16,3303
6896,N69,2/18/16,2/24/16,3304
6897,N70,2/18/16,2/24/16,3304
6898,N82,2/18/16,2/24/16,3304
6899,D46,1/19/16,1/24/16,3305
6900,L35,2/23/16,3/1/16,3306
6901,L36,2/23/16,3/1/16,3306
6902,N87,2/24/16,2/29/16,3307
6903,N88,2/24/16,2/29/16,3307
6904,N89,2/24/16,2/29/16,3307
6905,D70,3/8/16,3/15/16,3308
6906,D71,3/8/16,3/15/16,3308
6907,D37,3/9/16,3/13/16,3309
6908,D57,3/9/16,3/13/16,3309
6909,S94,1/6/16,1/9/16,3310
6910,S103,1/6/16,1/9/16,3310
6911,S104,1/6/16,1/9/16,3310
6912,S105,1/6/16,1/9/16,3310
6913,L38,1/14/16,1/20/16,3311
6914,L28,2/29/16,3/1/16,3313
6915,L25,1/3/16,1/11/16,3314
6916,L32,1/29/16,2/1/16,3315
6917,L33,1/29/16,2/1/16,3315
6918,L52,1/22/16,1/25/16,3316
6919,L53,1/22/16,1/25/16,3316
6920,L48,3/16/16,3/19/16,3317
6921,N97,2/29/16,3/1/16,3318
6922,N98,2/29/16,3/1/16,3318
6923,N99,2/29/16,3/1/16,3318
6924,N100,2/29/16,3/1/16,3318
6925,L26,1/1/16,1/5/16,3319
6926,N49,1/18/16,1/19/16,3320
6927,N89,3/19/16,4/1/16,3321
6928,N90,3/19/16,4/1/16,3321
6929,N91,3/19/16,4/1/16,3321
6930,N92,3/19/16,4/1/16,3321
6931,N93,3/19/16,4/1/16,3321
6932,N94,3/19/16,4/1/16,3321
6933,N95,3/19/16,4/1/16,3321
6934,N96,3/19/16,4/1/16,3321
6935,S99,1/27/16,1/30/16,3322
6936,S100,1/27/16,1/30/16,3322
6937,S101,1/27/16,1/30/16,3322
6938,S102,1/27/16,1/30/16,3322
6939,X20,1/14/16,1/17/16,3323
6940,X30,3/20/16,3/21/16,3324
6941,X56,3/8/16,3/13/16,3325
6942,X57,3/8/16,3/13/16,3325
6943,S137,1/10/16,1/15/16,3326
6944,S138,1/10/16,1/15/16,3326
6945,S139,1/10/16,1/15/16,3326
6946,S140,1/10/16,1/15/16,3326
6947,N30,2/2/16,2/7/16,3328
6948,N31,2/2/16,2/7/16,3328
6949,N32,2/2/16,2/7/16,3328
6950,N53,2/2/16,2/7/16,3328
6951,N54,2/2/16,2/7/16,3328
6952,X40,2/3/16,2/9/16,3329
6953,X41,2/3/16,2/9/16,3329
6954,X42,2/7/16,2/11/16,3330
6955,X43,2/7/16,2/11/16,3330
6956,X44,2/7/16,2/11/16,3330
6957,X45,2/7/16,2/11/16,3330
6958,L37,2/22/16,2/26/16,3331
6959,L25,3/20/16,3/23/16,3332
6960,L16,2/14/16,2/16/16,3333
6961,L18,2/14/16,2/16/16,3333
6962,D36,1/10/16,1/15/16,3334
6963,D23,1/6/16,1/10/16,3335
6964,D37,2/2/16,2/9/16,3336
6965,N136,3/6/16,3/9/16,3337
6966,N137,3/6/16,3/9/16,3337
6967,N138,3/6/16,3/9/16,3337
6968,N129,3/23/16,3/25/16,3338
6969,N130,3/23/16,3/25/16,3338
6970,N131,3/23/16,3/25/16,3338
6971,N132,3/23/16,3/25/16,3338
6972,N133,3/23/16,3/25/16,3338
6973,N134,3/23/16,3/25/16,3338
6974,N135,3/23/16,3/25/16,3338
6975,D43,2/12/16,2/18/16,3340
6976,D44,2/12/16,2/18/16,3340
6977,X24,1/3/16,1/8/16,3341
6978,X25,1/3/16,1/8/16,3341
6979,N122,3/28/16,3/30/16,3342
6980,N125,3/28/16,3/30/16,3342
6981,D49,3/26/16,3/27/16,3343
6982,X46,2/5/16,2/12/16,3344
6983,X47,2/5/16,2/12/16,3344
6984,X48,2/5/16,2/12/16,3344
6985,D55,1/25/16,2/2/16,3345
6986,D57,1/25/16,2/2/16,3345
6987,D58,1/25/16,2/2/16,3345
6988,S127,3/22/16,3/28/16,3346
6989,S128,3/22/16,3/28/16,3346
6990,S129,3/22/16,3/28/16,3346
6991,S130,3/22/16,3/28/16,3346
6992,L54,1/22/16,1/27/16,3347
6993,N139,3/7/16,3/8/16,3348
6994,D66,2/3/16,2/7/16,3349
6995,N132,3/8/16,3/12/16,3350
6996,N133,3/8/16,3/12/16,3350
6997,L29,2/10/16,2/18/16,3351
6998,X42,1/8/16,1/15/16,3352
6999,X43,1/8/16,1/15/16,3352
7000,X44,1/8/16,1/15/16,3352
7001,S141,1/12/16,1/21/16,3353
7002,S142,1/12/16,1/21/16,3353
7003,S143,1/12/16,1/21/16,3353
7004,S144,1/12/16,1/21/16,3353
7005,N145,2/10/16,2/16/16,3354
7006,N104,1/25/16,1/29/16,3355
7007,N105,1/25/16,1/29/16,3355
7008,N0,1/11/16,1/12/16,3356
7009,N1,1/11/16,1/12/16,3356
7010,N2,1/11/16,1/12/16,3356
7011,L34,1/31/16,2/1/16,3357
7012,L35,1/31/16,2/1/16,3357
7013,X25,3/28/16,4/4/16,3358
7014,X26,3/28/16,4/4/16,3358
7015,L35,2/20/16,2/23/16,3359
7016,X49,1/31/16,2/9/16,3360
7017,X61,3/8/16,3/11/16,3361
7018,X26,1/4/16,1/8/16,3362
7019,D48,3/29/16,4/2/16,3363
7020,N85,2/14/16,2/19/16,3364
7021,N86,2/14/16,2/19/16,3364
7022,S58,3/6/16,3/7/16,3365
7023,S59,3/6/16,3/7/16,3365
7024,S72,3/6/16,3/7/16,3365
7025,S73,3/6/16,3/7/16,3365
7026,S105,3/6/16,3/7/16,3365
7027,S102,3/26/16,3/31/16,3366
7028,S103,3/26/16,3/31/16,3366
7029,N72,3/24/16,3/27/16,3367
7030,N81,3/24/16,3/27/16,3367
7031,N82,3/24/16,3/27/16,3367
7032,N98,3/24/16,3/27/16,3367
7033,N99,3/24/16,3/27/16,3367
7034,N100,3/24/16,3/27/16,3367
7035,N90,2/21/16,2/26/16,3368
7036,N91,2/21/16,2/26/16,3368
7037,D37,1/10/16,1/16/16,3369
7038,N79,3/14/16,3/16/16,3370
7039,N80,3/14/16,3/16/16,3370
7040,N90,3/14/16,3/16/16,3370
7041,N91,3/14/16,3/16/16,3370
7042,X48,2/29/16,3/2/16,3371
7043,X49,2/29/16,3/2/16,3371
7044,N97,3/26/16,4/1/16,3373
7045,N98,3/26/16,4/1/16,3373
7046,N99,3/26/16,4/1/16,3373
7047,N100,3/26/16,4/1/16,3373
7048,N87,1/4/16,1/7/16,3374
7049,N88,1/4/16,1/7/16,3374
7050,N89,1/4/16,1/7/16,3374
7051,N90,1/4/16,1/7/16,3374
7052,N91,1/4/16,1/7/16,3374
7053,N162,2/3/16,2/5/16,3375
7054,N163,2/3/16,2/5/16,3375
7055,N164,2/3/16,2/5/16,3375
7056,N165,2/3/16,2/5/16,3375
7057,N169,2/3/16,2/5/16,3375
7058,S87,1/21/16,1/27/16,3376
7059,S88,1/21/16,1/27/16,3376
7060,S89,1/21/16,1/27/16,3376
7061,S90,1/21/16,1/27/16,3376
7062,S83,3/10/16,3/12/16,3377
7063,S88,3/10/16,3/12/16,3377
7064,S89,3/10/16,3/12/16,3377
7065,S90,3/10/16,3/12/16,3377
7066,D39,2/28/16,3/3/16,3378
7067,D40,2/28/16,3/3/16,3378
7068,L24,1/28/16,1/29/16,3379
7069,S57,2/16/16,2/23/16,3380
7070,S58,2/16/16,2/23/16,3380
7071,S59,2/16/16,2/23/16,3380
7072,S60,2/16/16,2/23/16,3380
7073,X49,2/16/16,2/18/16,3381
7074,L38,3/13/16,3/14/16,3382
7075,L40,3/13/16,3/14/16,3382
7076,D52,3/20/16,3/26/16,3383
7077,S82,3/28/16,3/30/16,3384
7078,S83,3/28/16,3/30/16,3384
7079,X27,3/30/16,4/1/16,3385
7080,X28,3/30/16,4/1/16,3385
7081,S72,2/24/16,3/4/16,3386
7082,S73,2/24/16,3/4/16,3386
7083,S74,2/24/16,3/4/16,3386
7084,S75,2/24/16,3/4/16,3386
7085,X39,2/24/16,2/26/16,3387
7086,X50,2/11/16,2/23/16,3388
7087,X51,2/11/16,2/23/16,3388
7088,L30,3/30/16,4/3/16,3389
7089,L31,3/30/16,4/3/16,3389
7090,N105,1/15/16,1/18/16,3390
7091,S18,2/11/16,2/12/16,3391
7092,S19,2/11/16,2/12/16,3391
7093,S30,2/11/16,2/12/16,3391
7094,S31,2/11/16,2/12/16,3391
7095,S83,1/17/16,1/21/16,3392
7096,S84,1/17/16,1/21/16,3392
7097,S87,1/17/16,1/21/16,3392
7098,S88,1/17/16,1/21/16,3392
7099,D18,3/16/16,3/22/16,3393
7100,X70,3/10/16,3/12/16,3394
7101,S103,1/28/16,1/31/16,3395
7102,S104,1/28/16,1/31/16,3395
7103,S105,1/28/16,1/31/16,3395
7104,S61,3/24/16,4/3/16,3396
7105,S62,3/24/16,4/3/16,3396
7106,X40,2/20/16,3/1/16,3397
7107,D59,1/30/16,2/3/16,3398
7108,D60,1/30/16,2/3/16,3398
7109,L38,2/24/16,2/29/16,3399
7110,X45,1/24/16,1/25/16,3401
7111,L39,2/24/16,2/28/16,3402
7112,D61,1/27/16,2/4/16,3403
7113,S113,2/13/16,2/16/16,3404
7114,S114,2/13/16,2/16/16,3404
7115,S115,2/13/16,2/16/16,3404
7116,S116,2/13/16,2/16/16,3404
7117,S117,2/13/16,2/16/16,3404
7118,X50,2/29/16,3/3/16,3405
7119,X54,2/29/16,3/3/16,3405
7120,X35,3/14/16,3/18/16,3406
7121,X36,3/14/16,3/18/16,3406
7122,D55,3/24/16,3/28/16,3407
7123,S101,3/6/16,3/13/16,3408
7124,S102,3/6/16,3/13/16,3408
7125,D53,3/21/16,3/31/16,3409
7126,L40,2/22/16,2/27/16,3410
7127,S91,1/18/16,1/24/16,3411
7128,S92,1/18/16,1/24/16,3411
7129,S93,1/18/16,1/24/16,3411
7130,S94,1/18/16,1/24/16,3411
7131,S61,2/16/16,2/24/16,3412
7132,S62,2/16/16,2/24/16,3412
7133,S63,2/16/16,2/24/16,3412
7134,D56,2/11/16,2/16/16,3413
7135,N67,3/19/16,3/22/16,3414
7136,N73,3/19/16,3/22/16,3414
7137,N74,3/19/16,3/22/16,3414
7138,N75,3/19/16,3/22/16,3414
7139,X44,3/18/16,3/22/16,3415
7140,D62,1/28/16,2/1/16,3416
7141,S76,2/25/16,3/5/16,3417
7142,S77,2/25/16,3/5/16,3417
7143,S78,2/25/16,3/5/16,3417
7144,S25,2/20/16,2/23/16,3418
7145,S26,2/20/16,2/23/16,3418
7146,S30,2/20/16,2/23/16,3418
7147,L16,2/26/16,3/7/16,3419
7148,X56,2/27/16,3/7/16,3420
7149,L30,2/17/16,2/19/16,3421
7150,D15,2/10/16,2/13/16,3422
7151,X36,3/7/16,3/15/16,3423
7152,S106,3/6/16,3/7/16,3426
7153,S107,3/6/16,3/7/16,3426
7154,S108,3/6/16,3/7/16,3426
7155,S109,3/6/16,3/7/16,3426
7156,N139,3/30/16,3/31/16,3427
7157,N140,3/30/16,3/31/16,3427
