Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Loyalty,loyalty.2,sales.price.formatted
New York,Adidas,Rocket Boost,Female,45,Green,Shoe,100.00,8/24/15,2:15 PM,55079,55079.00,
New York,Adidas,Rocket Boost,Female,42,Multicolor,Shoe,100.00,8/24/15,3:27 PM,53076,53076.00,
New York,Adidas,Boston 5,Female,40,Pink,Shoe,120.00,8/5/15,10:18 AM,53994,53994.00,
New York,Adidas,Boston 5,Female,39,Blue,Shoe,120.00,8/27/15,10:20 AM,54787,54787.00,
New York,Adidas,Boston 5,Male,45,Black,Shoe,125.00,8/12/15,5:22 PM,52080,52080.00,
New York,Adidas,Boston 5,Female,41,Green,Shoe,120.00,8/27/15,9:32 AM,58242,58242.00,
New York,Adidas,Boston 5,Female,43,Green,Shoe,120.00,8/20/15,2:30 PM,---,---,
New York,Adidas,Boston 5,Male,39,Pink,Shoe,125.00,8/25/15,3:54 PM,58168,58168.00,
New York,Adidas,Boston 5,Male,44,Green,Shoe,125.00,8/10/15,4:08 PM,58806,58806.00,
New York,Adidas,Boston 5,Male,39,Grey,Shoe,125.00,8/11/15,12:19 PM,55796,55796.00,
New York,Adidas,Boston 5,Male,44,Yellow,Shoe,125.00,8/9/15,9:39 AM,---,---,
New York,Adidas,Ultra Boost,Female,44,Yellow,Shoe,139.00,8/6/15,4:49 PM,59374,59374.00,
New York,Adidas,Rocket Boost,Female,36,Grey,Shoe,100.00,8/10/15,2:38 PM,51265,51265.00,
New York,Adidas,Rocket Boost,Male,45,Pink,Shoe,110.00,8/7/15,10:38 AM,58069,58069.00,
New York,Adidas,Rocket Boost,Male,43,Black,Shoe,110.00,8/31/15,3:32 PM,56551,56551.00,
New York,Adidas,Boston 5,Female,39,Blue,Shoe,120.00,8/16/15,12:47 PM,57321,57321.00,
New York,Adidas,Boston 5,Male,45,Green,Shoe,125.00,8/19/15,2:17 PM,---,---,
New York,Adidas,Boston 5,Female,38,Yellow,Shoe,120.00,8/20/15,11:42 AM,53828,53828.00,
New York,Adidas,Boston 5,Female,36,Black,Shoe,120.00,8/29/15,2:20 PM,55857,55857.00,
New York,Adidas,Boston 5,Female,39,Multicolor,Shoe,120.00,8/28/15,11:53 AM,51596,51596.00,
New York,Adidas,Boston 5,Male,39,Black,Shoe,125.00,8/20/15,10:39 AM,52920,52920.00,
New York,Adidas,Boston 5,Male,36,Green,Shoe,125.00,8/26/15,10:30 AM,52036,52036.00,
New York,Adidas,Boston 5,Female,40,Green,Shoe,120.00,8/2/15,10:38 AM,59575,59575.00,
New York,Adidas,Ultra Boost,Male,45,Black,Shoe,139.00,8/13/15,12:39 PM,---,---,
New York,Adidas,Ultra Boost,Male,46,Green,Shoe,139.00,8/31/15,3:16 PM,56117,56117.00,
New York,Adidas,Ultra Boost,Male,40,Multicolor,Shoe,139.00,8/25/15,2:04 PM,57380,57380.00,
New York,Adidas,Ultra Boost,Male,39,Blue,Shoe,139.00,8/7/15,4:10 PM,---,---,
New York,Adidas,Rocket Boost,Male,36,Yellow,Shoe,110.00,8/3/15,4:07 PM,50260,50260.00,
New York,Adidas,Rocket Boost,Female,46,Grey,Shoe,100.00,8/27/15,10:23 AM,54020,54020.00,
New York,Adidas,Rocket Boost,Female,39,Multicolor,Shoe,100.00,8/28/15,1:05 PM,54162,54162.00,
New York,Adidas,Rocket Boost,Male,42,Pink,Shoe,110.00,8/25/15,10:30 AM,---,---,
New York,Adidas,Rocket Boost,Male,46,Green,Shoe,110.00,8/9/15,10:54 AM,51659,51659.00,
New York,Adidas,Rocket Boost,Male,43,Green,Shoe,110.00,8/5/15,9:57 AM,---,---,
New York,Adidas,Rocket Boost,Male,43,Black,Shoe,110.00,8/25/15,4:30 PM,56834,56834.00,
New York,Adidas,Boston 5,Male,43,Green,Shoe,125.00,8/5/15,3:13 PM,52423,52423.00,
New York,Adidas,Boston 5,Male,41,Yellow,Shoe,125.00,8/3/15,12:37 PM,---,---,
New York,Adidas,Boston 5,Male,37,Pink,Shoe,125.00,8/3/15,2:30 PM,55876,55876.00,
New York,Adidas,Boston 5,Male,36,Yellow,Shoe,125.00,8/30/15,4:23 PM,53694,53694.00,
New York,Adidas,Boston 5,Female,45,Yellow,Shoe,120.00,8/23/15,12:58 PM,55812,55812.00,
New York,Adidas,Boston 5,Female,43,Blue,Shoe,120.00,8/3/15,3:11 PM,53199,53199.00,
New York,Adidas,Boston 5,Female,36,Yellow,Shoe,120.00,8/12/15,4:00 PM,58940,58940.00,
New York,Adidas,Boston 5,Female,38,Multicolor,Shoe,120.00,8/22/15,12:09 PM,---,---,
New York,Adidas,Ultra Boost,Male,38,Pink,Shoe,139.00,8/31/15,10:21 AM,57224,57224.00,
New York,Adidas,Ultra Boost,Female,46,Pink,Shoe,139.00,8/30/15,3:32 PM,56517,56517.00,
New York,Adidas,Ultra Boost,Male,37,Pink,Shoe,139.00,8/3/15,5:37 PM,---,---,
New York,Adidas,Rocket Boost,Male,45,Pink,Shoe,110.00,8/29/15,12:34 PM,56090,56090.00,
New York,Adidas,Rocket Boost,Female,45,Multicolor,Shoe,100.00,8/14/15,5:25 PM,52563,52563.00,
New York,Adidas,Rocket Boost,Female,40,Green,Shoe,100.00,8/18/15,9:54 AM,50527,50527.00,
New York,Adidas,Rocket Boost,Male,43,Multicolor,Shoe,110.00,8/8/15,1:26 PM,50235,50235.00,
New York,Adidas,Rocket Boost,Male,39,Multicolor,Shoe,110.00,8/21/15,2:43 PM,54606,54606.00,
New York,Adidas,Rocket Boost,Female,45,Blue,Shoe,100.00,8/14/15,5:35 PM,---,---,
New York,Adidas,Rocket Boost,Male,36,Pink,Shoe,110.00,8/14/15,3:22 PM,57383,57383.00,
New York,Adidas,Rocket Boost,Female,41,Blue,Shoe,100.00,8/25/15,5:04 PM,57603,57603.00,
New York,Adidas,Boston 5,Male,44,Black,Shoe,125.00,8/15/15,11:06 AM,51521,51521.00,
New York,Adidas,Boston 5,Male,45,Pink,Shoe,125.00,8/22/15,2:19 PM,---,---,
New York,Adidas,Boston 5,Female,41,Multicolor,Shoe,120.00,8/20/15,3:19 PM,52273,52273.00,
New York,Adidas,Boston 5,Male,45,Black,Shoe,125.00,8/9/15,10:05 AM,58616,58616.00,
New York,Adidas,Boston 5,Male,46,Yellow,Shoe,125.00,8/14/15,4:52 PM,---,---,
New York,Adidas,Boston 5,Male,46,Grey,Shoe,125.00,8/7/15,10:20 AM,53949,53949.00,
New York,Adidas,Boston 5,Male,36,Green,Shoe,125.00,8/2/15,1:12 PM,56304,56304.00,
New York,Adidas,Boston 5,Female,43,Green,Shoe,120.00,8/10/15,4:13 PM,---,---,
New York,Adidas,Boston 5,Female,40,Yellow,Shoe,120.00,8/15/15,1:18 PM,59526,59526.00,
New York,Adidas,Boston 5,Male,44,Green,Shoe,125.00,8/5/15,10:30 AM,53355,53355.00,
New York,Adidas,Rocket Boost,Female,37,Black,Shoe,100.00,8/29/15,1:05 PM,52296,52296.00,
New York,Adidas,Rocket Boost,Male,40,Yellow,Shoe,110.00,8/15/15,2:43 PM,56372,56372.00,
New York,Adidas,Rocket Boost,Female,45,Pink,Shoe,100.00,8/2/15,5:38 PM,55766,55766.00,
New York,Adidas,Boston 5,Female,42,Pink,Shoe,120.00,8/2/15,4:33 PM,---,---,
New York,Adidas,Boston 5,Male,41,Grey,Shoe,125.00,8/1/15,10:38 AM,---,---,
New York,Adidas,Boston 5,Female,36,Green,Shoe,120.00,8/9/15,1:08 PM,56877,56877.00,
New York,Adidas,Boston 5,Female,45,Pink,Shoe,120.00,8/25/15,1:28 PM,53627,53627.00,
New York,Adidas,Boston 5,Female,38,Yellow,Shoe,120.00,8/28/15,10:56 AM,56253,56253.00,
New York,Adidas,Boston 5,Male,36,Green,Shoe,125.00,8/7/15,11:45 AM,55093,55093.00,
New York,Asics,WB1820,Female,45,Green,Pants,89.00,7/15/15,8:25 AM,54860,54860.00,
New York,Asics,WB1820,Female,37,Black,Pants,89.00,7/15/15,8:26 AM,---,---,
New York,Asics,WB1820,Female,37,Pink,Pants,89.00,7/15/15,8:38 AM,56455,56455.00,
New York,Nike,Pro Classic,Female,70F,Green,Bra,100.00,7/15/15,8:41 AM,58790,58790.00,
New York,Asics,WB1820,Female,36,Yellow,Pants,89.00,7/15/15,8:48 AM,50590,50590.00,
New York,Nike,Free 5.0,Female,45,Grey,Shoe,239.00,7/15/15,10:32 AM,59195,59195.00,
New York,Asics,Hera Deux Single Tab,Female,36-38,Blue,Socks,13.00,7/15/15,10:33 AM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,21.00,7/15/15,11:09 AM,55346,55346.00,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Black,Socks,20.00,7/15/15,12:31 PM,---,---,
New York,Nike,Pro Hero,Female,75D,Pink,Bra,99.00,7/15/15,12:43 PM,56005,56005.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Pink,Socks,21.00,7/15/15,1:03 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,38-40,Green,Socks,19.00,7/15/15,1:04 PM,51488,51488.00,
New York,Nike,Free 5.0,Female,37,Black,Shoe,239.00,7/15/15,1:19 PM,54732,54732.00,
New York,Nike,Free 5.0,Female,42,Blue,Shoe,239.00,7/15/15,2:13 PM,51159,51159.00,
New York,Nike,Hyper Elite Crew,Unisex,42-44,Black,Socks,20.00,7/15/15,2:18 PM,52608,52608.00,
New York,Nike,Pro Classic,Female,70E,Yellow,Bra,100.00,7/15/15,2:28 PM,59768,59768.00,
New York,Asics,WB1820,Female,44,Yellow,Pants,89.00,7/15/15,2:31 PM,---,---,
New York,Nike,Free 5.0,Female,42,Multicolor,Shoe,239.00,7/15/15,2:34 PM,---,---,
New York,Nike,Free 5.0,Female,46,Pink,Shoe,239.00,7/15/15,2:41 PM,59547,59547.00,
New York,Asics,WB1820,Female,44,Black,Pants,89.00,7/15/15,2:44 PM,52612,52612.00,
New York,Asics,WB1820,Female,36,Pink,Pants,89.00,7/15/15,2:48 PM,---,---,
New York,Asics,MB1878,Male,37,Black,Pants,99.00,7/15/15,3:02 PM,50495,50495.00,
New York,Asics,MB1878,Male,41,Black,Pants,99.00,7/15/15,3:14 PM,58461,58461.00,
New York,Nike,Pro Hero,Female,70D,Yellow,Bra,99.00,7/15/15,3:34 PM,57350,57350.00,
New York,Asics,MB1878,Male,41,Black,Pants,99.00,7/15/15,4:37 PM,59491,59491.00,
New York,Asics,MB1878,Male,39,Black,Pants,99.00,7/15/15,4:39 PM,---,---,
New York,Nike,Free 5.0,Female,43,Green,Shoe,239.00,7/15/15,4:45 PM,54595,54595.00,
New York,Nike,Free 5.0,Female,43,Multicolor,Shoe,239.00,7/15/15,4:46 PM,54137,54137.00,
New York,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,19.00,7/15/15,5:34 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,20.00,7/15/15,5:55 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,44-46,Green,Socks,25.00,7/15/15,6:12 PM,58787,58787.00,
New York,Asics,Quick Light Cushion,Unisex,42-44,Blue,Socks,19.00,7/15/15,6:33 PM,---,---,
New York,Nike,Pro Fierce,Female,90E,Pink,Bra,149.00,7/15/15,6:41 PM,53491,53491.00,
New York,Nike,Dri-Fit No-Show,Unisex,40-42,Black,Socks,20.00,7/15/15,7:00 PM,50426,50426.00,
New York,Asics,WB1820,Female,46,Green,Pants,89.00,7/15/15,8:21 PM,51914,51914.00,
New York,Nike,Pro Indy,Female,85D,Pink,Bra,123.00,7/15/15,8:26 PM,52134,52134.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Blue,Socks,21.00,7/15/15,8:39 PM,51249,51249.00,
New York,Asics,WB1820,Female,43,Yellow,Pants,89.00,7/15/15,10:04 PM,52455,52455.00,
New York,Asics,Nimbus 17,Male,41,Grey,Shoe,128.00,7/15/15,10:42 PM,58956,58956.00,
New York,Asics,Quick Light Cushion,Unisex,44-46,Blue,Socks,19.00,7/15/15,11:28 PM,59918,59918.00,
New York,Adidas,Rocket Boost,Female,46,Pink,Shoe,100.00,7/15/15,11:38 AM,---,---,
New York,Adidas,Ultra Boost,Female,46,Blue,Shoe,139.00,7/15/15,2:27 PM,---,---,
New York,Adidas,Rocket Boost,Female,39,Multicolor,Shoe,100.00,7/15/15,12:26 PM,50413,50413.00,
New York,Adidas,Boston 5,Male,36,Multicolor,Shoe,125.00,7/15/15,1:08 PM,52023,52023.00,
New York,Adidas,Boston 5,Female,36,Black,Shoe,120.00,7/15/15,1:59 PM,59643,59643.00,
New York,Nike,Free 5.0,Male,44,Blue,Shoe,239.00,7/16/15,8:28 AM,52410,52410.00,
New York,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,19.00,7/16/15,8:57 AM,57785,57785.00,
New York,Asics,Nimbus 17,Male,44,Grey,Shoe,128.00,7/16/15,9:30 AM,---,---,
New York,Nike,Pro Indy,Female,65E,Blue,Bra,123.00,7/16/15,10:29 AM,50998,50998.00,
New York,Nike,Hyper Elite Crew,Unisex,38-40,Pink,Socks,20.00,7/16/15,10:45 AM,53198,53198.00,
New York,Asics,WB1820,Female,42,Pink,Pants,89.00,7/16/15,10:46 AM,---,---,
New York,Asics,WB1820,Female,41,Multicolor,Pants,89.00,7/16/15,10:50 AM,---,---,
New York,Asics,Quick Light Cushion,Unisex,38-40,Black,Socks,19.00,7/16/15,10:53 AM,51805,51805.00,
New York,Asics,Gel Quantics ,Female,46,Blue,Shoe,120.00,7/16/15,10:59 AM,---,---,
New York,Nike,Pro Indy,Female,70D,Green,Bra,123.00,7/16/15,11:00 AM,53850,53850.00,
New York,Asics,WB1820,Female,43,Green,Pants,89.00,7/16/15,11:11 AM,54638,54638.00,
New York,Asics,Kayano Single Tab,Unisex,46-48,Black,Socks,25.00,7/16/15,11:24 AM,53243,53243.00,
New York,Nike,Pro Fierce,Female,75E,Pink,Bra,149.00,7/16/15,11:26 AM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,40-42,Black,Socks,20.00,7/16/15,11:42 AM,52414,52414.00,
New York,Nike,Pro Fierce,Female,65B,Green,Bra,149.00,7/16/15,12:15 PM,55846,55846.00,
New York,Asics,WB1820,Female,43,Yellow,Pants,89.00,7/16/15,12:21 PM,58442,58442.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,21.00,7/16/15,12:31 PM,52074,52074.00,
New York,Nike,Pro Hero,Female,80B,Blue,Bra,99.00,7/16/15,12:57 PM,59768,59768.00,
New York,Asics,MB1878,Male,41,Black,Pants,99.00,7/16/15,1:55 PM,51291,51291.00,
New York,Asics,WB1820,Female,40,Yellow,Pants,89.00,7/16/15,3:12 PM,50190,50190.00,
New York,Asics,WB1820,Female,46,Multicolor,Pants,89.00,7/16/15,3:12 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,42-44,Blue,Socks,25.00,7/16/15,3:12 PM,---,---,
New York,Asics,Hera Deux Single Tab,Female,36-38,Pink,Socks,13.00,7/16/15,3:20 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,20.00,7/16/15,4:29 PM,---,---,
New York,Asics,WB1820,Female,42,Blue,Pants,89.00,7/16/15,4:45 PM,59096,59096.00,
New York,Asics,Kayano Single Tab,Unisex,40-42,Blue,Socks,25.00,7/16/15,4:55 PM,50370,50370.00,
New York,Asics,WB1820,Female,43,Grey,Pants,89.00,7/16/15,5:06 PM,52029,52029.00,
New York,Asics,WB1820,Female,44,Pink,Pants,89.00,7/16/15,5:08 PM,56745,56745.00,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,20.00,7/16/15,6:10 PM,---,---,
New York,Nike,Free 5.0,Male,39,Blue,Shoe,239.00,7/16/15,6:21 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,38-40,Blue,Socks,25.00,7/16/15,6:34 PM,51448,51448.00,
New York,Asics,WB1820,Female,41,Pink,Pants,89.00,7/16/15,7:35 PM,52531,52531.00,
New York,Nike,Hyper Elite Crew,Unisex,38-40,Blue,Socks,20.00,7/16/15,7:49 PM,---,---,
New York,Asics,Cummulus 17,Male,40,Black,Shoe,159.00,7/16/15,8:11 PM,57128,57128.00,
New York,Nike,Pro Fierce,Female,90F,Grey,Bra,149.00,7/16/15,8:28 PM,53566,53566.00,
New York,Nike,Pro Indy,Female,65E,Black,Bra,123.00,7/16/15,8:38 PM,55330,55330.00,
New York,Asics,Quick Light Cushion,Unisex,40-42,Black,Socks,19.00,7/16/15,9:01 PM,50300,50300.00,
New York,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,7/16/15,10:50 PM,---,---,
New York,Nike,Free 5.0,Female,44,Blue,Shoe,239.00,7/16/15,11:11 PM,50117,50117.00,
New York,Adidas,Boston 5,Male,37,Black,Shoe,125.00,7/16/15,2:04 PM,56141,56141.00,
New York,Adidas,Rocket Boost,Male,39,Yellow,Shoe,110.00,7/16/15,11:30 AM,54649,54649.00,
New York,Adidas,Rocket Boost,Male,43,Black,Shoe,110.00,7/16/15,11:58 AM,---,---,
New York,Adidas,Rocket Boost,Male,45,Pink,Shoe,110.00,7/16/15,11:10 AM,58757,58757.00,
New York,Adidas,Boston 5,Male,46,Black,Shoe,125.00,7/16/15,3:27 PM,58190,58190.00,
New York,Asics,MB1878,Male,46,Black,Pants,99.00,7/17/15,8:58 AM,57718,57718.00,
New York,Asics,WB1820,Female,39,Blue,Pants,89.00,7/17/15,9:08 AM,52152,52152.00,
New York,Asics,WB1820,Female,36,Yellow,Pants,89.00,7/17/15,9:54 AM,56488,56488.00,
New York,Nike,Pro Fierce,Female,70B,Black,Bra,149.00,7/17/15,10:55 AM,51786,51786.00,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Black,Socks,20.00,7/17/15,11:08 AM,59414,59414.00,
New York,Nike,Hyper Elite Crew,Unisex,38-40,Black,Socks,20.00,7/17/15,11:51 AM,56176,56176.00,
New York,Nike,Air Zoom,Male,44,Grey,Shoe,220.00,7/17/15,12:24 PM,---,---,
New York,Nike,Pro Fierce,Female,65E,Black,Bra,149.00,7/17/15,12:33 PM,54499,54499.00,
New York,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,25.00,7/17/15,12:37 PM,57630,57630.00,
New York,Asics,WB1820,Female,46,Grey,Pants,89.00,7/17/15,12:48 PM,50847,50847.00,
New York,Nike,Pro Fierce,Female,75F,Pink,Bra,149.00,7/17/15,1:06 PM,---,---,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,7/17/15,2:41 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Blue,Socks,21.00,7/17/15,2:44 PM,50191,50191.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Black,Socks,21.00,7/17/15,3:00 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,40-42,Pink,Socks,20.00,7/17/15,3:01 PM,55209,55209.00,
New York,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,20.00,7/17/15,3:10 PM,56331,56331.00,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,7/17/15,3:34 PM,52036,52036.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,21.00,7/17/15,3:51 PM,---,---,
New York,Nike,Pro Fierce,Female,75A,Multicolor,Bra,149.00,7/17/15,6:02 PM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,36-38,Black,Socks,20.00,7/17/15,6:21 PM,50482,50482.00,
New York,Asics,Cummulus 17,Female,44,Grey,Shoe,159.00,7/17/15,7:27 PM,50163,50163.00,
New York,Asics,WB1820,Female,39,Yellow,Pants,89.00,7/17/15,7:48 PM,58939,58939.00,
New York,Nike,Hyper Elite Crew,Unisex,40-42,Pink,Socks,20.00,7/17/15,7:52 PM,53849,53849.00,
New York,Asics,Kayano Single Tab,Unisex,38-40,Green,Socks,25.00,7/17/15,8:19 PM,---,---,
New York,Nike,Pro Fierce,Female,65F,Blue,Bra,149.00,7/17/15,9:14 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,42-44,Black,Socks,20.00,7/17/15,9:30 PM,---,---,
New York,Asics,WB1820,Female,44,Yellow,Pants,89.00,7/17/15,10:00 PM,---,---,
New York,Asics,Gel Quantics ,Female,41,Green,Shoe,120.00,7/17/15,10:20 PM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,20.00,7/17/15,11:13 PM,---,---,
New York,Adidas,Rocket Boost,Female,41,Blue,Shoe,100.00,7/17/15,12:36 PM,57630,57630.00,
New York,Adidas,Rocket Boost,Female,36,Grey,Shoe,100.00,7/17/15,11:30 AM,55698,55698.00,
New York,Adidas,Rocket Boost,Male,43,Black,Shoe,110.00,7/17/15,12:24 PM,53593,53593.00,
New York,Adidas,Rocket Boost,Female,46,Grey,Shoe,100.00,7/17/15,3:32 PM,54096,54096.00,
New York,Adidas,Rocket Boost,Male,44,Black,Shoe,110.00,7/17/15,10:21 AM,56190,56190.00,
New York,Adidas,Boston 5,Female,36,Yellow,Shoe,120.00,7/17/15,11:35 AM,57299,57299.00,
New York,Adidas,Boston 5,Male,41,Blue,Shoe,125.00,7/17/15,2:50 PM,56057,56057.00,
New York,Adidas,Boston 5,Male,43,Grey,Shoe,125.00,7/17/15,5:27 PM,50232,50232.00,
New York,Adidas,Boston 5,Male,39,Pink,Shoe,125.00,7/17/15,11:38 AM,55863,55863.00,
New York,Asics,WB1820,Female,42,Black,Pants,89.00,7/18/15,8:29 AM,---,---,
New York,Asics,WB1820,Female,38,Multicolor,Pants,89.00,7/18/15,8:34 AM,---,---,
New York,Asics,WB1820,Female,36,Yellow,Pants,89.00,7/18/15,8:39 AM,50352,50352.00,
New York,Nike,Pro Indy,Female,65C,Grey,Bra,123.00,7/18/15,8:45 AM,54241,54241.00,
New York,Asics,WB1820,Female,38,Pink,Pants,89.00,7/18/15,9:12 AM,51195,51195.00,
New York,Asics,Nimbus 17,Female,40,Grey,Shoe,128.00,7/18/15,10:06 AM,---,---,
New York,Nike,Pro Indy,Female,70A,Pink,Bra,123.00,7/18/15,10:14 AM,---,---,
New York,Nike,Pro Indy,Female,80F,Yellow,Bra,123.00,7/18/15,10:49 AM,53959,53959.00,
New York,Asics,Hera Deux Single Tab,Female,36-38,Black,Socks,13.00,7/18/15,10:52 AM,53953,53953.00,
New York,Nike,Air Zoom,Female,41,Black,Shoe,230.00,7/18/15,11:31 AM,53516,53516.00,
New York,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,13.00,7/18/15,12:12 PM,58688,58688.00,
New York,Asics,MB1878,Male,46,Black,Pants,99.00,7/18/15,12:48 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Blue,Socks,20.00,7/18/15,12:48 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Black,Socks,21.00,7/18/15,12:59 PM,53121,53121.00,
New York,Nike,Air Zoom,Male,42,Green,Shoe,220.00,7/18/15,1:27 PM,58002,58002.00,
New York,Asics,Quick Light Cushion,Unisex,36-38,Blue,Socks,19.00,7/18/15,1:32 PM,57843,57843.00,
New York,Nike,Pro Fierce,Female,80B,Pink,Bra,149.00,7/18/15,2:11 PM,---,---,
New York,Nike,Free 5.0,Female,37,Multicolor,Shoe,239.00,7/18/15,2:16 PM,54328,54328.00,
New York,Asics,Kayano Single Tab,Unisex,44-46,Green,Socks,25.00,7/18/15,2:22 PM,---,---,
New York,Asics,WB1820,Female,38,Green,Pants,89.00,7/18/15,2:22 PM,---,---,
New York,Asics,WB1820,Female,41,Black,Pants,89.00,7/18/15,3:27 PM,51294,51294.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,21.00,7/18/15,5:25 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,36-38,Green,Socks,19.00,7/18/15,5:34 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Black,Socks,21.00,7/18/15,5:54 PM,57332,57332.00,
New York,Nike,Hyper Elite Crew,Unisex,44-46,Green,Socks,20.00,7/18/15,6:43 PM,---,---,
New York,Asics,WB1820,Female,46,Black,Pants,89.00,7/18/15,8:08 PM,54136,54136.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Black,Socks,21.00,7/18/15,8:38 PM,---,---,
New York,Asics,Cummulus 17,Male,42,Pink,Shoe,159.00,7/18/15,9:15 PM,56609,56609.00,
New York,Asics,WB1820,Female,40,Grey,Pants,89.00,7/18/15,9:23 PM,53822,53822.00,
New York,Asics,WB1820,Female,38,Black,Pants,89.00,7/18/15,9:24 PM,54905,54905.00,
New York,Nike,Pro Indy,Female,80E,Grey,Bra,123.00,7/18/15,9:59 PM,---,---,
New York,Asics,WB1820,Female,37,Green,Pants,89.00,7/18/15,10:14 PM,53682,53682.00,
New York,Nike,Pro Hero,Female,80F,Grey,Bra,99.00,7/18/15,10:32 PM,55681,55681.00,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Green,Socks,20.00,7/18/15,10:36 PM,52392,52392.00,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,20.00,7/18/15,10:49 PM,53398,53398.00,
New York,Adidas,Boston 5,Female,41,Green,Shoe,120.00,7/18/15,1:13 PM,57921,57921.00,
New York,Adidas,Boston 5,Male,36,Grey,Shoe,125.00,7/18/15,3:21 PM,58444,58444.00,
New York,Adidas,Boston 5,Male,40,Pink,Shoe,125.00,7/18/15,2:20 PM,---,---,
New York,Adidas,Boston 5,Female,44,Pink,Shoe,120.00,7/18/15,5:19 PM,53785,53785.00,
New York,Adidas,Boston 5,Male,43,Black,Shoe,125.00,7/18/15,1:28 PM,51778,51778.00,
New York,Nike,Pro Fierce,Female,85E,Green,Bra,149.00,7/19/15,8:38 AM,50837,50837.00,
New York,Asics,MB1878,Male,45,Black,Pants,99.00,7/19/15,8:39 AM,59369,59369.00,
New York,Nike,Pro Fierce,Female,80D,Grey,Bra,149.00,7/19/15,9:33 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Pink,Socks,20.00,7/19/15,9:51 AM,50217,50217.00,
New York,Nike,Pro Indy,Female,65E,Green,Bra,123.00,7/19/15,9:59 AM,58074,58074.00,
New York,Asics,WB1820,Female,40,Green,Pants,89.00,7/19/15,10:07 AM,55206,55206.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Black,Socks,21.00,7/19/15,10:09 AM,55666,55666.00,
New York,Asics,WB1820,Female,37,Yellow,Pants,89.00,7/19/15,10:53 AM,52306,52306.00,
New York,Nike,Free 5.0,Male,36,Blue,Shoe,239.00,7/19/15,11:45 AM,---,---,
New York,Asics,Hera Deux Single Tab,Female,44-46,Blue,Socks,13.00,7/19/15,11:54 AM,---,---,
New York,Asics,WB1820,Female,41,Grey,Pants,89.00,7/19/15,12:20 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,46-48,Black,Socks,25.00,7/19/15,12:28 PM,56044,56044.00,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,7/19/15,1:00 PM,---,---,
New York,Nike,Pro Fierce,Female,70F,Black,Bra,149.00,7/19/15,2:08 PM,---,---,
New York,Asics,MB1878,Male,43,Black,Pants,99.00,7/19/15,3:21 PM,55662,55662.00,
New York,Nike,Pro Fierce,Female,90E,Yellow,Bra,149.00,7/19/15,4:03 PM,58645,58645.00,
